title,category,content
Tax-free dapat!,EC,yroong tanda empleyado ngayong pasko utos batas tax-free th month pay ging christmas bonus halagang p tanggap employers liwanag angara alsunod republic act th month pay pang benepisyong ibigay empleyado mpubliko pribadong kpanya productivity incentive christmas bonuses higit p ilangang tax-free pataw buwis sabatas ra nitong pebrero bonus higit p di buwis talaga th month pay kinabang ordaryong gawa tuwg tapos taon taas nat tax exemption cap nam mala ki uwi bonus pamil ya angara chairman senate ways means committee siyang nag-sponsor batas
Mahigit P1 oil hike,EC,sunod tuloy pagha piso kontra dolyar sabay nam sirit presyo produktong petrolyo isyal kwenta oil companies posibleng palo p dagdag kada litro oil products tupad bukas araw rtes impormasyong lap abante magla laro p p price hike kada litro gasoline p p nam posibleng kada litro diesel p p nam tong kada litro kerosene liwanag oil companies lubhang apektu lakal oil products ups-and-downs lakal world market
"SSS BIBILI NG SHARES SA TUBIG, KURYENTE",EC,lakas social security system s representasyon publiko taas-babang sgil una hing utility services kuryente tubig bili share unahg kpanya kuryente tubig pang utility services gamit pondo turang ahensya social security commission chairman amado valdez malib sukg investment government infrastructures balak komisyon share mag-invest puhun electricity water pang basic utilities ganitong mara roon ano boses representasyon higit milyong miyembro s desisyon dagdag sgil kuyente tubig pang serbisyo s mag- level bigay serbisyo miyembro asa ayuda benepisyo ahensya s seek bring concept social justice maximizing use s funds gain representation corporations involved basic utilities electricity water gives s members louder voice deliberations water power rate hikes since significant direct impact lives workers s pensioners ani valdez
P50 na ang dolyar!,EC,sampa p halaga piso kontra dolyar bunsod abangang taas interest rates estados unidos hina halaga piso kontra dolyar nitong huwebes aga sara halagang p p nitong miyerkules philippe dealing system nam bahala sen loren legarda chairperson senate committee finance silbi p trilyong budget mahala sunod taon base p -p palit piso kontra dolyar nukalang budget senadora tama ano laki igg bang bansa kabuu
"Nakatenggang 400 balikbayan box, nilibre sa tax",EC,libreng kuha anak overseas filipo workers ofws bilang dala tenggang balikbay box manila international container port micp pang marso taong salukuy balikbay box ngayong nahon pasku ihayag bureau customs boc spokesman retired col neil estrella press briefing laca hapon libreng claim balikbay box kpirma boc sunod tagpay public bidding wani noong nobyembre labas balikbay boxes overstaying micp
P4.8M infra projects sa Surigao,EC,loob department social welfare development dswd p million infrastructure project taga-surigao del norte bahagi local poverty reduction mahala pit-bisig hirap comprehensive integrated delivery social services lahi-cidss field office caraga region layun dswd bigy social services taga bay sta monica dswd caraga general administration support services division gassd chief ramel jamen proyekto tulung local government unit national government tupad akong social services may surigao del norte lahi-cidss sub-projects bubo linear-meter concrete pathway brgy abad santos halaga p
.5M ‘instant jobless’ sa e-power,EC,abot lahatg milyong gawa transport sector wal trabaho oras tupad traffic crisis act kilala emergency power ngulong rodrigo duterte kontra trapik amin house transportation committee chairman cesar sarmiento ambush interview hapon tapos ilabas house bill traffic crisis act kiisa kisama isa less least transport workers affected confirm ltfrb submitted report us hayag sarmiento sabi batas route rationalization bagu ruta mpublikong saky asa laki bawas saluku yang public utility vehicle puvs drivers tanggal lisensya pasa muling sailalim driving test tigil ano bigay prangkisa dyak tricycle
Tax hike idadaan sa Facebook consultation,EC,idada facebook poll pulso taga-quezon city hggil planong taas real property tax amil yar lupa quezon city rd district councilor all benedict reyes chairperson committee ways means city council roon litu residente hggil halaga itataas tax amil yar fair market value real properties lunsad facebook campaign city government kun toong pulso residente base taas sgil tax residenteng gustong bigay opyon hggil tax hike bigay suhestiyon komento https w facebook com qc propertyvalues naming rig saloob tao roon litu siguro po naming kgg ka rating konseho opyon ani reyes
Dagdag-bawas sa petrolyo,EC,asa pang galaw presyo pro duktong petrolyo yong lggo atlong price adjustment buw nobyembre sakalg tuloy anunsyo oil companies ngayong lunes insider dustriya  bawas kada litro diesel samantalang posibleng taas nam kada litro gasola asahang galaw presyo kerosene
SSS didiskarte para sa pension hike,EC,balak social security system s sugal infrastructure projects bigay hilg p pension hike miyembro social security commission sc chairman amado valdez pwedeng puro luwal s miyembro aral vest proyektong pasuk gobyerno lalo hanay awa lsada tulay gusali pang imprastraktura liwanag valdez pwedeng mag-invest investment reserve fund local infrastructure projects samantala isusulong economic revolution duterte administration beyond primary aim enhancing s revenues fund provide higher bene fits investing infrastructure also multiplier effect boost national economic growth better roads terms quality reach helps promote local tourism commerce ani valdez sabi puno s ilangang doble susigasig s target bigay enero p pension hike s pensioners taong nam dagdag p kpleto p staggered pension increase
P1K SSS pension hike ramdam sa Enero,EC,ibigay janua ry first set two-gives pension hike social security system s pensioners halaga p kpirma hapon s chairman amado valdez tapos kipag-usap batas valdez positibo tanggap kongreso hilg gawg staggered hati set bigay pension hike mabuo p increase hopefully january next year bigay itong staggered pension increase basta lapit kasi open congress mungkahi nat wika valdez amado valdez lakg pondo wala s ano itong bigay alsunod gustu admistrasyon bigy dagdag benepisyo pensioners
Pinoy community sa US legal lahat — DFA,EC,asa department foreign affairs dfa apektu filipo community estados unidos plano admistrasyon president-elect donald trump tapon balik ni-kanilang bansa milyong illegal immigrants sabg bansa true president-elect trump mentioned desire deport million illegal immigrants put context years us government place system us authorities deport illegal immigrants timely orderly fashion occasionally included filipos arrested immigration irregularities criminal violations dfa spokesman charles jose idagdag filipo ira us sapat peles ira bayad ukulang buwis
Rollback sa gas at diesel,EC,good news epektibo ngayong araw nibagong tapyas presyo produktong petrolyo nang alas- hatggabi simulang tupad kpanyang flying v sea oil p centavos rollback kada litro gasola p litro nam bawas presyo diesel rehong rollback tupad kpanyang phoenix eastern ptt jetti shell gasola diesel buks bandang alas-sais aga alawang big time rollback yong nobyembre
Oil price rollback ulit,EC,pang big time oil price rollback posibleng salubong motorista ngayong sok lggo tapos hagg oil companies roon bawas-presyo oil products isyal ulat p centavos p posibleng matap yas kada litro gasola impis nam p centavos presyo kada litro diesel p centavos bawas kada litro kerosene lawang oil price rollback ngayong nobyembre bunsod tuloy ba presyo oil products world market posibleng i-anunsyo oil companies sabg oil price rollback ngayong araw raniwang tupad sapit alas- rtes
Tax free sa balikbayan box minamadali,EC,giit senador tupad libreng buwis balikbay boxes higit buw pasko nam lampag senador sonny angara mahala dali tupad batas layong ilibre buwis tax duties balikbay box la man gamitang halaga p iwala senador siguro ano siyang simula ili ofws dala mahal buhay ngayong pasko bang benepisyo batas republic act customs modernization tariff act cmta tibay dating ulong noynoy aquo nitong daang mayo salukuyang taon sigurado akong simula ili dala bay abroad tupad batas tiyak mara ming ofw tuwa mura dala balikba yan box wala buwis angara chairman senate ways means committee nag-sponsor cmta law
TRILYONG E-POWER FUND TIYAKING ‘DI MAIBULSA,EC,trilyong pondo ila nukalang loob emergency powers ulong rodrigo duterte resolba problema trapiko halagang siguradu anong akaw mauwi bulsa tiwa ling dibidwal bigy diin senador grace poe chairman senate committee public services siyang dig nukala forum hapon dalu senadora nilaw nitong suportado nam bigay emergency powers ulo kita nam tunay itong titding problema trapiko bansa nam ano dali basta-basta ibigay wala ukulang aral sapat igat lalo ano laking halagang pondo ilala abot trilyong piso halagang siguraduhg anakaw want give emergency powers already easy emergency po wers careful want spend eight trillion pesos imagine much money give need put safeguards pwedeng nakaw poe sabi senadora emergency powers nam agad-agad resolba problema trapiko halip pang gaw lis parking zone areas gayund tiyak law enforcers trabaho
Airport sa Puerto Princesa bubuksan na,EC,taon tapos sailalim expansion project buks marso puerto prcesa international airport asahang magi ging daan lakas turismo palaw puerto prin cesa tourism officer to alvior operational sabg airport target lokal mahala taas datg turista milyon sapit bunsod lapit bukas world-class airport gastus milyon igg unahg lipar datg turista direct flights base tala noong porsyento milyong turista buong palaw daan lipar puerto prcesa
"Bonus, 14th pay ng PNP ibibigay na",EC,anunsyo hapon chief supt lurimer detr deputy director comptrollership sunod lggo tanggap pulis th month pay p productivity enhancement incentive p cash gift sabi detr nobyembre petsa asahang tanggap sabg bonus sentibo sabg tau pnp alam lawang taon tanggap th month pay tau pnp halaga depende ranggo pulis detr pulis ranggong po basic pay p tanggap p yearend bonus pnp chief director general ronald dela rosa yroong basic pay p tanggap nam p yearend bonus
Presyo ng ‘GG’ sumirit,EC,halos yang bil ordaryong may isdang galunggong sikat tawagg g da ting patok patok masa murang halaga kasi dating sang presyo p kada kilo sirit presyo p p kada kilo badyang taas ngayong closed season nahon bawal huli palaw aral bureau fisheries aquatic resources bfar hanap alternatibong source laisda galunggong kitang chokepot nggisda galunggong lawak ragat hilagang luzon cagay as ilocos region batanes pang lugar public information officer pio chief bfar zario briguera bukod palaw mayam yamang dagat ragat northern luzon
P10K Christmas gift sa Yolanda victims,EC,agang agaldo ngayong lapit pasku ibigay p financial assistance department social welfare development dwsd department trade industry dti yolanda victims financial assistance biktima bagyo anusyo ulong rodrigo duterte tlong taong anibersaryo super typhoon kitil libu-libong katao wasak halos buong buhay tahan taga-visayas hati dswd dti ibigay cash assistance yolanda victims bukod atas ulong rodrigo duterte national housing authority nha local water utilities administration lwua department public works highways dpwh bilis proyektong b lugar hagupit super typhoon yolanda noong
